pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,unjustified,0.35416666834695987,0.4480038355759998,0.1472291893374563,13,79,0.2010935268999403,False
Voskara vs Drethia,Voskara,Drethia,unjustified,0.4624828514454518,0.596516773981687,0.15451219303416044,13,79,0.2060162573788806,False
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,unjustified,0.46460049160261596,0.4751889551423284,0.07944532388197446,13,79,0.117077319405015,False
Terluna vs Melvoni,Terluna,Melvoni,unjustified,0.6886303679333944,0.4131485604064608,0.006741832110538403,13,79,0.016414895573484807,True
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,unjustified,0.7029676085796445,0.5245263373559985,0.022106546520440862,13,79,0.039565682756014534,True
Bretherland vs Al-Nuriyah,Bretherland,Al-Nuriyah,unjustified,0.9309037354977401,0.5868264462908812,0.009033958041169377,13,79,0.01859218177128436,True
Voskara vs Zhaodong,Voskara,Zhaodong,unjustified,0.9475589745203058,0.5342646352265963,0.00457824821715717,13,79,0.013493784218989554,True
Voskara vs Melvoni,Voskara,Melvoni,unjustified,0.9961080667770301,0.5499828468333278,0.003997544639947904,13,79,0.01243680554650459,True
Bretherland vs Zhaodong,Bretherland,Zhaodong,unjustified,1.2852850215384277,0.5910008350540386,0.001102567011758945,13,79,0.004525812270469298,True
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,unjustified,1.3707646252841665,0.5806492697268922,0.0005830469049186595,13,79,0.003265062667544493,True
