pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,justified,0.05633298984486542,0.028145964820093825,0.0020246297615765098,13,79,0.004960997845382563,True
Voskara vs Korvachev,Voskara,Korvachev,justified,0.05806433184297529,0.015691634475566176,1.0109690130073993e-05,13,79,6.290473858712707e-05,True
Melvoni vs Bretherland,Melvoni,Bretherland,justified,0.06271462865010068,0.017743495010423452,1.5878463603472095e-05,13,79,8.891939617944374e-05,True
Terluna vs Melvoni,Terluna,Melvoni,justified,0.06285771473750965,0.012006966267080654,2.7097349198417257e-07,13,79,3.4683196058584494e-06,True
Drethia vs Melvoni,Drethia,Melvoni,justified,0.06531879629243861,0.014308228498385887,1.1742141563197683e-06,13,79,9.393713250558145e-06,True
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,justified,0.0661773117798152,0.033094236477085086,0.00203755268649641,13,79,0.004960997845382563,True
Voskara vs Bretherland,Voskara,Bretherland,justified,0.06706444785380974,0.01994533985835139,2.573689334143346e-05,13,79,0.00013102418428366126,True
Terluna vs Zhaodong,Terluna,Zhaodong,justified,0.08107257590734916,0.017191408342887505,8.324811496590062e-07,13,79,7.769824063484058e-06,True
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,justified,0.08173076926488362,0.02835884507411006,0.0001074905621228083,13,79,0.0004630362676059435,True
Terluna vs Korvachev,Terluna,Korvachev,justified,0.08992960001086142,0.017390919618802788,3.096713933802187e-07,13,79,3.4683196058584494e-06,True
Drethia vs Zhaodong,Drethia,Zhaodong,justified,0.09250515011640695,0.0221373355759741,2.953451014256825e-06,13,79,2.0674157099797776e-05,True
Drethia vs Korvachev,Drethia,Korvachev,justified,0.10123339957206243,0.0145355290738912,1.1364661827450711e-08,13,79,6.364210623372398e-07,True
Terluna vs Bretherland,Terluna,Bretherland,justified,0.12444196302348222,0.019682607809613218,3.37750391678679e-08,13,79,9.457010967003012e-07,True
Drethia vs Bretherland,Drethia,Bretherland,justified,0.131939671879068,0.023935657551474202,1.5434239807339912e-07,13,79,2.881058097370117e-06,True
Drethia vs Melvoni,Drethia,Melvoni,unjustified,-0.03688759203904714,0.01702844231339797,0.0011356881349362728,13,79,0.0033472913450753304,True
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,unjustified,-0.030105310481983224,0.02046905225209174,0.013761088797143951,13,79,0.023352150686062462,True
