country_1,country_2,airspace_def_v1,airspace_def_v2,airspace_v1,airspace_v2,airspace_v3,airspace_v4,airspace_v5,baseline,border_def_v1,border_def_v2,border_v1,border_v2,border_v3,border_v4,border_v5,cyber_def_v1,cyber_def_v2,cyber_v1,cyber_v2,cyber_v3,cyber_v4,cyber_v5,espionage_def_v1,espionage_def_v2,espionage_v1,espionage_v2,espionage_v3,espionage_v4,espionage_v5,humanitarian_def_v1,humanitarian_def_v2,humanitarian_v1,humanitarian_v2,humanitarian_v3,humanitarian_v4,humanitarian_v5,internal_affairs_def_v1,internal_affairs_v1,internal_affairs_v2,maritime_def_v1,maritime_def_v2,maritime_v1,maritime_v2,maritime_v3,maritime_v4,maritime_v5,nuclear_def_v1,nuclear_def_v2,nuclear_v1,nuclear_v2,nuclear_v3,nuclear_v4,nuclear_v5,proxy_def_v1,proxy_def_v2,proxy_v1,proxy_v2,proxy_v3,proxy_v4,proxy_v5,sovereignty_def_v1,sovereignty_v1,sovereignty_v2,strike_def_v1,strike_def_v2,strike_v1,strike_v2,strike_v3,strike_v4,strike_v5,tech_war_def_v1,tech_war_v1,tech_war_v2,trade_def_v1,trade_def_v2,trade_v1,trade_v2,trade_v3,trade_v4,trade_v5
Junwei,Khemara,0.13139346987009048,0.06115986779332161,0.13309094682335854,0.09975430369377136,0.14015579596161842,0.1317443922162056,0.13567736744880676,0.02298353984951973,0.0014686398208141327,0.16288374364376068,-0.006938926875591278,0.007038109004497528,0.06576725840568542,0.0856323316693306,0.013539761304855347,0.04907608777284622,-0.014036647975444794,-0.00577545166015625,0.06034087389707565,0.05303099751472473,0.0622406005859375,0.07413481175899506,0.09610749036073685,0.01830480247735977,0.12730026245117188,0.07645799219608307,0.06865117698907852,0.11585234850645065,0.14858630299568176,0.07544040307402611,0.08545496314764023,0.09714889526367188,0.10801317542791367,0.06084440276026726,-0.01759720966219902,-0.03609086200594902,0.11942671984434128,0.10178760439157486,0.06500434502959251,0.15012741461396217,0.1217365488409996,0.06642916053533554,0.009677864611148834,0.08708573877811432,-0.014251701533794403,0.05131818354129791,0.10544779524207115,0.03141976147890091,0.10718534886837006,0.0698852464556694,0.08903506398200989,0.04857731610536575,0.09610368311405182,0.07162855565547943,0.11145021766424179,0.05852890759706497,0.020643718540668488,0.0861358642578125,0.09437178820371628,0.07248688489198685,0.0015411525964736938,0.09860993921756744,0.04172515124082565,0.11220168694853783,0.08421709388494492,0.09912873804569244,0.11938480287790298,0.13774875178933144,0.07125412672758102,0.05042695999145508,-0.056241996586322784,0.0597228929400444,0.03837347775697708,0.10813974216580391,0.022935882210731506,-0.07813262939453125,-0.0917501375079155,0.05246733874082565,0.20352553203701973,-0.006142646074295044
Nation 1,Nation 2,0.24419401586055756,0.24086379259824753,0.2736816331744194,0.21645735576748848,0.2664031870663166,0.23723220825195312,0.249790221452713,0.15110014006495476,0.2559089697897434,0.21921537443995476,0.20546343177556992,0.20018385350704193,0.2366332858800888,0.195407897233963,0.1801147349178791,0.1840095855295658,0.1921996846795082,0.20102308690547943,0.2260131984949112,0.20355983078479767,0.21944807097315788,0.21527864038944244,0.24150465801358223,0.20090100541710854,0.21211622282862663,0.22229383140802383,0.1885680966079235,0.25476838275790215,0.24187852069735527,0.23702239990234375,0.235458355396986,0.21797947585582733,0.20871352776885033,0.22766879945993423,0.2100372575223446,0.21968840807676315,0.22349930182099342,0.21894077584147453,0.26134490966796875,0.2772102579474449,0.23893358558416367,0.23480990529060364,0.2591247856616974,0.22985457256436348,0.24279021471738815,0.24207307025790215,0.26131821796298027,0.25674058869481087,0.23182294517755508,0.22334673255681992,0.21730422228574753,0.23891448229551315,0.21937178447842598,0.2053985521197319,0.2402000054717064,0.1807708591222763,0.18378828093409538,0.19773099198937416,0.19326401129364967,0.21089933812618256,0.19528958573937416,0.2071075439453125,0.257373820990324,0.22751997411251068,0.2278594933450222,0.1984443962574005,0.20203398540616035,0.2165527492761612,0.2450103722512722,0.19432451575994492,0.24582674726843834,0.2090453989803791,0.22978973761200905,0.2597312666475773,0.2135620042681694,0.22860334813594818,0.21290205419063568,0.2474822737276554,0.25720977038145065,0.20611191913485527
Saudi Arabia,Iran,-0.21500017121434212,-0.24281307309865952,-0.23561476543545723,-0.2209320105612278,-0.22468187659978867,-0.21758269891142845,-0.2395935393869877,-0.18839645013213158,-0.2691841423511505,-0.2255706936120987,-0.2388610765337944,-0.21698377281427383,-0.232421875,-0.19893644005060196,-0.2112121507525444,-0.2206268534064293,-0.23075104504823685,-0.2304534763097763,-0.20418167486786842,-0.21729279309511185,-0.22207259386777878,-0.22246932983398438,-0.2515907399356365,-0.22159577906131744,-0.23290634155273438,-0.22078322246670723,-0.19237137585878372,-0.22232818603515625,-0.24517825990915298,-0.2882232703268528,-0.24326326698064804,-0.24557875841856003,-0.2259979210793972,-0.23965835943818092,-0.20488359779119492,-0.24392322078347206,-0.2093200571835041,-0.23170467093586922,-0.22330860048532486,-0.23133083432912827,-0.2227020226418972,-0.2246551364660263,-0.21435929834842682,-0.1694183051586151,-0.21465683728456497,-0.25320815294981003,-0.25266264379024506,-0.25276947021484375,-0.2557029761373997,-0.27937697619199753,-0.22312168404459953,-0.25368501618504524,-0.24400708824396133,-0.2620353512465954,-0.24615097790956497,-0.23794177174568176,-0.24515153840184212,-0.23023603111505508,-0.23184964805841446,-0.22986220195889473,-0.24062348902225494,-0.19808197021484375,-0.2281951680779457,-0.25257109105587006,-0.23641587793827057,-0.22560497745871544,-0.20296097546815872,-0.21720505133271217,-0.2377776987850666,-0.22506332769989967,-0.21146392822265625,-0.18989943712949753,-0.2030029073357582,-0.23319623991847038,-0.2346648871898651,-0.21997836232185364,-0.2259521521627903,-0.22911449521780014,-0.24062350392341614,-0.2212105169892311
South Korea,Saudi Arabia,0.05059431493282318,0.05313492566347122,0.06431199610233307,0.040054336190223694,0.0398101732134819,0.03964997082948685,0.06839372962713242,0.018524162471294403,0.0767211765050888,0.0401763916015625,0.046756744384765625,0.04758452624082565,0.05260845273733139,0.038261376321315765,0.04226301610469818,0.043117523193359375,0.06887055188417435,0.05825041979551315,0.0549316331744194,0.06472015380859375,0.0600891038775444,0.07021713256835938,0.04489896446466446,0.05584714561700821,0.029804252088069916,0.03400421142578125,0.053428635001182556,0.0608673095703125,0.04116435348987579,0.05305098742246628,0.043182387948036194,0.08246992528438568,0.06546405702829361,0.06343458592891693,0.0525665208697319,0.06708147376775742,0.058105483651161194,0.05782317370176315,0.0556640625,0.03530120849609375,0.04601287096738815,0.056667305529117584,0.03635791689157486,0.021621689200401306,0.028301216661930084,0.0536651536822319,0.07612227648496628,0.05999755859375,0.06757735460996628,0.05218885838985443,0.041625961661338806,0.06724166870117188,0.05933382362127304,0.06377795338630676,0.04552079737186432,0.05939868837594986,0.04253007471561432,0.051727309823036194,0.045680999755859375,0.04713059216737747,0.055904388427734375,0.041946396231651306,0.05615234375,0.0632781982421875,0.0531768724322319,0.06464006751775742,0.0337829664349556,0.048442840576171875,0.04199600964784622,0.06610871106386185,0.047592148184776306,0.065704345703125,0.049022674560546875,0.05199433118104935,0.07118989527225494,0.06030655652284622,0.05214311182498932,0.07248686254024506,0.06654360145330429,0.07263185828924179
State Alpha,State Beta,0.27411650866270065,0.24438423663377762,0.3150940239429474,0.2465362809598446,0.23053744807839394,0.22281642258167267,0.3043341487646103,0.37104412354528904,0.2864798977971077,0.29366301000118256,0.2541646994650364,0.33590318262577057,0.2301330268383026,0.15014645643532276,0.27829644456505775,0.18163684383034706,0.2567482255399227,0.25845717638731003,0.24320426769554615,0.21849442273378372,0.163185128942132,0.1826528050005436,0.2555785048753023,0.25348661839962006,0.29170799255371094,0.21564483270049095,0.27660942636430264,0.3572521135210991,0.2841059733182192,0.2686042934656143,0.27267841063439846,0.20524213463068008,0.2848071940243244,0.23508073762059212,0.3196736015379429,0.24939727038145065,0.23384094052016735,0.20275779999792576,0.2658042870461941,0.2706375773996115,0.25511929765343666,0.2359923981130123,0.23650358989834785,0.335114523768425,0.2435150295495987,0.33475780487060547,0.28210063092410564,0.2681541461497545,0.19250107184052467,0.26581475883722305,0.28178782016038895,0.2918128967285156,0.28713225573301315,0.28769304417073727,0.26161957904696465,0.1788954809308052,0.2047729678452015,0.17707065865397453,0.35013043880462646,0.3585128728300333,0.22763822227716446,0.36447624117136,0.22537037543952465,0.26048276759684086,0.2377014346420765,0.44875000044703484,0.3535766750574112,0.27970505878329277,0.26866536773741245,0.307514201849699,0.25215911120176315,0.29062746465206146,0.18628313764929771,0.2932930551469326,0.1905670426785946,0.22844693437218666,0.17084500938653946,0.29425056278705597,0.31427763774991035,0.2580414116382599
UK,France,0.08409501612186432,0.08273691684007645,0.050388313829898834,0.09090805798768997,0.08064273744821548,0.09815981239080429,0.0779266282916069,0.10140608251094818,0.10388563573360443,0.08722306787967682,0.09133908897638321,0.09943006932735443,0.092803955078125,0.1003112867474556,0.08136747777462006,0.0923004224896431,0.09738922864198685,0.08288571983575821,0.09482954442501068,0.0925406962633133,0.10126497596502304,0.09208298474550247,0.09140396118164062,0.10655976086854935,0.08292007446289062,0.08258817344903946,0.09158702939748764,0.07933807373046875,0.08356858789920807,0.09488297998905182,0.08339310437440872,0.1271667554974556,0.1221618577837944,0.09782413393259048,0.1074829250574112,0.11796187609434128,0.07294460386037827,0.11820602416992188,0.09806440770626068,0.09270858019590378,0.07822415977716446,0.09140396863222122,0.10570144653320312,0.10667037963867188,0.09904861450195312,0.08687595278024673,0.1039581224322319,0.08605577796697617,0.10854718834161758,0.08628080040216446,0.09614945203065872,0.10425188392400742,0.08599853515625,0.11829375475645065,0.08492659777402878,0.1101074144244194,0.09843061119318008,0.12636182457208633,0.11955642700195312,0.10647962987422943,0.10633852332830429,0.09720607846975327,0.09268568456172943,0.1078491359949112,0.09891130030155182,0.0714721754193306,0.0789642408490181,0.0875244140625,0.06939315050840378,0.08282467722892761,0.10299299657344818,0.11301421374082565,0.11153031885623932,0.10371016710996628,0.11202618479728699,0.09214401990175247,0.10651397705078125,0.10513688623905182,0.0897369310259819,0.12642286717891693
UK,India,-0.1863403394818306,-0.1908264234662056,-0.20809556543827057,-0.19659044966101646,-0.1773987114429474,-0.17227551341056824,-0.1993713155388832,-0.18941877037286758,-0.21666719764471054,-0.20662307739257812,-0.23159027099609375,-0.19759753346443176,-0.1916656717658043,-0.17280195653438568,-0.20116425305604935,-0.16717907786369324,-0.18851089477539062,-0.19649122655391693,-0.15494535118341446,-0.18390657007694244,-0.16318894177675247,-0.19023515284061432,-0.21766280382871628,-0.1811828389763832,-0.18181608617305756,-0.18702314794063568,-0.1890258640050888,-0.20656586438417435,-0.1920166090130806,-0.2148590311408043,-0.21589281409978867,-0.1784668043255806,-0.20036696642637253,-0.2310180515050888,-0.18212506920099258,-0.18982312828302383,-0.19501497596502304,-0.1976470947265625,-0.1842346489429474,-0.21108245849609375,-0.23278044909238815,-0.20829393714666367,-0.19153977930545807,-0.15414810180664062,-0.1868591383099556,-0.21622466295957565,-0.18037410080432892,-0.2165832221508026,-0.18037034571170807,-0.22679521888494492,-0.17903517931699753,-0.19477081298828125,-0.19274138659238815,-0.17711639404296875,-0.2359161451458931,-0.18411636352539062,-0.19820784777402878,-0.13912197947502136,-0.1527252346277237,-0.18559645861387253,-0.2037658840417862,-0.19744107127189636,-0.2104492112994194,-0.19239044934511185,-0.16955186426639557,-0.2029723823070526,-0.18692783266305923,-0.18396759033203125,-0.23308564722537994,-0.1907195821404457,-0.20206454396247864,-0.16573716700077057,-0.19940945506095886,-0.17794419825077057,-0.19199368357658386,-0.16994856297969818,-0.1876373291015625,-0.19379423558712006,-0.20015717297792435,-0.17354204505681992
UK,Nigeria,-0.08513640612363815,-0.07753372192382812,-0.10559845715761185,-0.10147474706172943,-0.09725572913885117,-0.06833267956972122,-0.07668687403202057,-0.07319638133049011,-0.1035003587603569,-0.11202239990234375,-0.11591339111328125,-0.0998077467083931,-0.09597016125917435,-0.06945418566465378,-0.09911726415157318,-0.06645584106445312,-0.07630539685487747,-0.09262464195489883,-0.06414794921875,-0.07373427599668503,-0.06351090222597122,-0.0676879808306694,-0.10135654360055923,-0.06289675086736679,-0.08869553357362747,-0.08201596885919571,-0.09965894371271133,-0.10418703407049179,-0.0776977688074112,-0.10744476318359375,-0.09756852686405182,-0.0648651272058487,-0.09125896543264389,-0.12671280652284622,-0.08915328979492188,-0.07356645166873932,-0.10001373291015625,-0.10754013806581497,-0.07353591173887253,-0.11100384593009949,-0.13654324412345886,-0.11200711131095886,-0.11162567883729935,-0.07607651501893997,-0.08993527293205261,-0.11956404149532318,-0.09597781300544739,-0.10735700279474258,-0.08553312718868256,-0.12679286301136017,-0.08666614443063736,-0.11251072585582733,-0.08776091039180756,-0.06618499010801315,-0.13109973073005676,-0.07523343712091446,-0.082916259765625,-0.03264234960079193,-0.0644836500287056,-0.09580229222774506,-0.09685898572206497,-0.11595918983221054,-0.11410140246152878,-0.0951232835650444,-0.058029159903526306,-0.09956356883049011,-0.11265182495117188,-0.09914779663085938,-0.1405181810259819,-0.1124877855181694,-0.07552719861268997,-0.06664279103279114,-0.08620455116033554,-0.08819583803415298,-0.07382583618164062,-0.08216477185487747,-0.0949973613023758,-0.08490370959043503,-0.10506439208984375,-0.07183456420898438
USA,China,0.16458894684910774,0.17617417126893997,0.14767073094844818,0.14516449719667435,0.15422438457608223,0.1791534349322319,0.17583084106445312,0.13547133281826973,0.14758680015802383,0.12422943860292435,0.14267347007989883,0.12030029296875,0.16222380846738815,0.12673568353056908,0.12913892418146133,0.11592479795217514,0.1530914455652237,0.1539306491613388,0.1272583045065403,0.1602783277630806,0.1673583835363388,0.15109256654977798,0.14006423577666283,0.12796783447265625,0.1335906907916069,0.09889600798487663,0.11963271349668503,0.1455383524298668,0.13965226337313652,0.1349334940314293,0.15821457654237747,0.1637878231704235,0.17296219989657402,0.14852521941065788,0.14796065539121628,0.18051911145448685,0.11057278513908386,0.1426200456917286,0.15396499261260033,0.13681411743164062,0.17309189960360527,0.1235198825597763,0.1649322509765625,0.15546417981386185,0.1476288065314293,0.138759583234787,0.13674163073301315,0.14924239739775658,0.14509201794862747,0.16133499518036842,0.14618301764130592,0.16089627146720886,0.14577479660511017,0.15947340428829193,0.1219482496380806,0.13576505333185196,0.11170956492424011,0.13985442370176315,0.13581087440252304,0.1223640888929367,0.1352691650390625,0.12023544311523438,0.13512799888849258,0.13971326500177383,0.14635471999645233,0.13480378687381744,0.1109771616756916,0.1343231163918972,0.11888505145907402,0.1447906605899334,0.16327668726444244,0.17007068544626236,0.13831712305545807,0.14868167787790298,0.1413879469037056,0.1416778489947319,0.1355285570025444,0.16297530382871628,0.14736559242010117,0.15644454956054688
Zembala,Junwei,-0.18296431005001068,-0.1753540076315403,-0.19174573570489883,-0.14801408350467682,-0.17078017815947533,-0.17223358526825905,-0.1943511925637722,-0.0872497521340847,-0.20629499107599258,-0.21590277925133705,-0.14857292920351028,-0.11579037457704544,-0.15842052921652794,-0.1210021898150444,-0.143497496843338,-0.12070085108280182,-0.1915893703699112,-0.1754111871123314,-0.130859375,-0.21044918149709702,-0.16243743151426315,-0.151912659406662,-0.1453704759478569,-0.18607710301876068,-0.1643371544778347,-0.1415862925350666,-0.17065048217773438,-0.17852285876870155,-0.1822815053164959,-0.19372179359197617,-0.16845322400331497,-0.21477887406945229,-0.16699599847197533,-0.1273336037993431,-0.20806504040956497,-0.20856475830078125,-0.14278410002589226,-0.13759613782167435,-0.19241715595126152,-0.2264251783490181,-0.1413116455078125,-0.1056671068072319,-0.12990162521600723,-0.1107025295495987,-0.10925581306219101,-0.16728400811553001,-0.1835498809814453,-0.3067067563533783,-0.1706237979233265,-0.14377595484256744,-0.12062077224254608,-0.20569324865937233,-0.18991853296756744,-0.16295242309570312,-0.19272613152861595,-0.15657804906368256,-0.13867950439453125,-0.13744356483221054,-0.14421843737363815,-0.13650133460760117,-0.1301994025707245,-0.16402436792850494,-0.2863568849861622,-0.18860627710819244,-0.1645049899816513,-0.17835618928074837,-0.16925428062677383,-0.18297578394412994,-0.21387861669063568,-0.1781463958323002,-0.17215535417199135,-0.14595794677734375,-0.17233087494969368,-0.22701071202754974,-0.1613464429974556,-0.09640124067664146,-0.12884139269590378,-0.22765159606933594,-0.2007293738424778,-0.17511367797851562
Zembala,Kotundi,-0.1767559051513672,-0.21448995172977448,-0.14068603515625,-0.17880628630518913,-0.17829130962491035,-0.17259598523378372,-0.1658172383904457,-0.18248747661709785,-0.21954723075032234,-0.18894577771425247,-0.1515960916876793,-0.2866344451904297,-0.1844305731356144,-0.1893341913819313,-0.22909070923924446,-0.14900920912623405,-0.17721178382635117,-0.223953265696764,-0.1463165134191513,-0.15969085693359375,-0.1710963174700737,-0.2160213105380535,-0.15942000225186348,-0.18407251313328743,-0.17081069946289062,-0.22696400433778763,-0.2735156863927841,-0.23589850589632988,-0.18133162334561348,-0.23188020661473274,-0.20100784301757812,-0.22645952925086021,-0.15927506610751152,-0.3108062706887722,-0.12485650181770325,-0.18098261207342148,-0.16516875848174095,-0.15655137598514557,-0.0941314734518528,-0.19223783537745476,-0.25161076337099075,-0.2429046556353569,-0.20321274548768997,-0.11552811414003372,-0.1418457366526127,-0.24518659710884094,-0.18526746705174446,-0.2223549261689186,-0.2057952918112278,-0.14801763743162155,-0.15171049907803535,-0.19918059930205345,-0.19453047215938568,-0.21962859109044075,-0.21787933632731438,-0.1548120714724064,-0.20672940462827682,-0.23893356323242188,-0.22060392796993256,-0.1926410160958767,-0.1984844096004963,-0.21830366924405098,-0.2376403920352459,-0.21648192405700684,-0.17873000726103783,-0.158767718821764,-0.1943054385483265,-0.16921235993504524,-0.24522309005260468,-0.2749843616038561,-0.1845702826976776,-0.23400308564305305,-0.13199613615870476,-0.1744079925119877,-0.24827195703983307,-0.11136435344815254,-0.3245544321835041,-0.1830139420926571,-0.1791992112994194,-0.1606597900390625
